populacao,ano,sigla_uf,id_municipio
19561,2020,MA,210740
19616,2021,MA,210740
14836,2020,MA,210745
14968,2021,MA,210745
123747,2020,MA,210750
125265,2021,MA,210750
19781,2020,MA,210760
19840,2021,MA,210760
21479,2020,MA,210770
21571,2021,MA,210770
35008,2020,MA,210780
35108,2021,MA,210780
19137,2020,MA,210790
19253,2021,MA,210790
19583,2020,MA,210800
19693,2021,MA,210800
16166,2020,MA,210805
16295,2021,MA,210805
21066,2020,MA,210810
21092,2021,MA,210810
39191,2020,MA,210820
39153,2021,MA,210820
25354,2020,MA,210825
25560,2021,MA,210825
38731,2020,MA,210830
38987,2021,MA,210830
14345,2020,MA,210840
14371,2021,MA,210840
23364,2020,MA,210845
23530,2021,MA,210845
33065,2020,MA,210850
33186,2021,MA,210850
83777,2020,MA,210860
84160,2021,MA,210860
21379,2020,MA,210870
21274,2021,MA,210870
18720,2020,MA,210880
18814,2021,MA,210880
17595,2020,MA,210890
17321,2021,MA,210890
24092,2020,MA,210900
24294,2021,MA,210900
5955,2020,MA,210905
5936,2021,MA,210905
48036,2020,MA,210910
48264,2021,MA,210910
12838,2020,MA,210920
12939,2021,MA,210920
7070,2020,MA,210923
7124,2021,MA,210923
19069,2020,MA,210927
19217,2021,MA,210927
11261,2020,MA,210930
11328,2021,MA,210930
15431,2020,MA,210940
15545,2021,MA,210940
31177,2020,MA,210945
31586,2021,MA,210945
20334,2020,MA,210950
20288,2021,MA,210950
7825,2020,MA,210955
7859,2021,MA,210955
42994,2020,MA,210960
43243,2021,MA,210960
5679,2020,MA,210970
5686,2021,MA,210970
7826,2020,MA,210975
7878,2021,MA,210975
42483,2020,MA,210980
42829,2021,MA,210980
89489,2020,MA,210990
89927,2021,MA,210990
72887,2020,MA,211000
73105,2021,MA,211000
25371,2020,MA,211003
25487,2021,MA,211003
25764,2020,MA,211010
25884,2021,MA,211010
38298,2020,MA,211020
38732,2021,MA,211020
13547,2020,MA,211023
13704,2021,MA,211023
16034,2020,MA,211027
16219,2021,MA,211027
14522,2020,MA,211030
14516,2021,MA,211030
18717,2020,MA,211040
18769,2021,MA,211040
45604,2020,MA,211050
45989,2021,MA,211050
28667,2020,MA,211060
28825,2021,MA,211060
7420,2020,MA,211065
7448,2021,MA,211065
34384,2020,MA,211070
34391,2021,MA,211070
4562,2020,MA,211080
4540,2021,MA,211080
11941,2020,MA,211085
12082,2021,MA,211085
12218,2020,MA,211090
12226,2021,MA,211090
20701,2020,MA,211100
20736,2021,MA,211100
15787,2020,MA,211102
15768,2021,MA,211102
11193,2020,MA,211105
11207,2021,MA,211105
18645,2020,MA,211107
18746,2021,MA,211107
25996,2020,MA,211110
26063,2021,MA,211110
179028,2020,MA,211120
180345,2021,MA,211120
7640,2020,MA,211125
7639,2021,MA,211125
1108975,2020,MA,211130
1115932,2021,MA,211130
18727,2020,MA,211140
18600,2021,MA,211140
41579,2020,MA,211150
41750,2021,MA,211150
12735,2020,MA,211153
12779,2021,MA,211153
4684,2020,MA,211157
4700,2021,MA,211157
18980,2020,MA,211160
19090,2021,MA,211160
5131,2020,MA,211163
5028,2021,MA,211163
6789,2020,MA,211167
6856,2021,MA,211167
22350,2020,MA,211170
22452,2021,MA,211170
14096,2020,MA,211172
14274,2021,MA,211172
11214,2020,MA,211174
11285,2021,MA,211174
14050,2020,MA,211176
13981,2021,MA,211176
10299,2020,MA,211178
10343,2021,MA,211178
18160,2020,MA,211180
18237,2021,MA,211180
10634,2020,MA,211190
10631,2021,MA,211190
5676,2020,MA,211195
5692,2021,MA,211195
8582,2020,MA,211200
8642,2021,MA,211200
29183,2020,MA,211210
29241,2021,MA,211210
170222,2020,MA,211220
171317,2021,MA,211220
22112,2020,MA,211223
22223,2021,MA,211223
5854,2020,MA,211227
5868,2021,MA,211227
42040,2020,MA,211230
42242,2021,MA,211230
35709,2020,MA,211240
35811,2021,MA,211240
25868,2020,MA,211245
26112,2021,MA,211245
59398,2020,MA,211250
59927,2021,MA,211250
33459,2020,MA,211260
33791,2021,MA,211260
57168,2020,MA,211270
57813,2021,MA,211270
52649,2020,MA,211280
52852,2021,MA,211280
13598,2020,MA,211285
13800,2021,MA,211285
32861,2020,MA,211290
32956,2021,MA,211290
31522,2020,MA,211300
31520,2021,MA,211300
51956,2020,MA,211400
52190,2021,MA,211400
7102,2020,PI,220005
7119,2021,PI,220005
5131,2020,PI,220010
5123,2021,PI,220010
17470,2020,PI,220020
17525,2021,PI,220020
7665,2020,PI,220025
7678,2021,PI,220025
4918,2020,PI,220027
4921,2021,PI,220027
14339,2020,PI,220030
14371,2021,PI,220030
40605,2020,PI,220040
40681,2021,PI,220040
5445,2020,PI,220045
5469,2021,PI,220045
17604,2020,PI,220050
17609,2021,PI,220050
6783,2020,PI,220060
6779,2021,PI,220060
9938,2020,PI,220070
9994,2021,PI,220070
3170,2020,PI,220080
3175,2021,PI,220080
5827,2020,PI,220090
5819,2021,PI,220090
2551,2020,PI,220095
2551,2021,PI,220095
4720,2020,PI,220100
4713,2021,PI,220100
7863,2020,PI,220105
7879,2021,PI,220105
11326,2020,PI,220110
11361,2021,PI,220110
11671,2020,PI,220115
11751,2021,PI,220115
3952,2020,PI,220117
3953,2021,PI,220117
47185,2020,PI,220120
47298,2021,PI,220120
3352,2020,PI,220130
3356,2021,PI,220130
7027,2020,PI,220140
7022,2021,PI,220140
26905,2020,PI,220150
26951,2021,PI,220150
4030,2020,PI,220155
4044,2021,PI,220155
3587,2020,PI,220157
3607,2021,PI,220157
10473,2020,PI,220160
10479,2021,PI,220160
5507,2020,PI,220170
5512,2021,PI,220170
6210,2020,PI,220173
6214,2021,PI,220173
6815,2020,PI,220177
6848,2021,PI,220177
4505,2020,PI,220180
4509,2021,PI,220180
25387,2020,PI,220190
25584,2021,PI,220190
5651,2020,PI,220191
5670,2021,PI,220191
5685,2020,PI,220192
5700,2021,PI,220192
6426,2020,PI,220194
6443,2021,PI,220194
8347,2020,PI,220196
8364,2021,PI,220196
3848,2020,PI,220198
3824,2021,PI,220198
19807,2020,PI,220200
19832,2021,PI,220200
8264,2020,PI,220202
8282,2021,PI,220202
10630,2020,PI,220205
10671,2021,PI,220205
3573,2020,PI,220207
3586,2021,PI,220207
7674,2020,PI,220208
7704,2021,PI,220208
5781,2020,PI,220209
5786,2021,PI,220209
5620,2020,PI,220210
5628,2021,PI,220210
5069,2020,PI,220211
5093,2021,PI,220211
5965,2020,PI,220213
5987,2021,PI,220213
7311,2020,PI,220217
7342,2021,PI,220217
46893,2020,PI,220220
46950,2021,PI,220220
3944,2020,PI,220225
3938,2021,PI,220225
21258,2020,PI,220230
21326,2021,PI,220230
11445,2020,PI,220240
11471,2021,PI,220240
4114,2020,PI,220245
4127,2021,PI,220245
10964,2020,PI,220250
11009,2021,PI,220250
5890,2020,PI,220253
5910,2021,PI,220253
5085,2020,PI,220255
5102,2021,PI,220255
19715,2020,PI,220260
19716,2021,PI,220260
5451,2020,PI,220265
5477,2021,PI,220265
27845,2020,PI,220270
27901,2021,PI,220270
4899,2020,PI,220271
4908,2021,PI,220271
6168,2020,PI,220272
6180,2021,PI,220272
4032,2020,PI,220273
4044,2021,PI,220273
6516,2020,PI,220275
6545,2021,PI,220275
7661,2020,PI,220277
7665,2021,PI,220277
4807,2020,PI,220280
4811,2021,PI,220280
4685,2020,PI,220285
4688,2021,PI,220285
26709,2020,PI,220290
26771,2021,PI,220290
8323,2020,PI,220300
8350,2021,PI,220300
10444,2020,PI,220310
10464,2021,PI,220310
11426,2020,PI,220320
11461,2021,PI,220320
4968,2020,PI,220323
4982,2021,PI,220323
4459,2020,PI,220325
4475,2021,PI,220325
5367,2020,PI,220327
5390,2021,PI,220327
13840,2020,PI,220330
13862,2021,PI,220330
7029,2020,PI,220335
7046,2021,PI,220335
6922,2020,PI,220340
6940,2021,PI,220340
4354,2020,PI,220342
4352,2021,PI,220342
9565,2020,PI,220345
9574,2021,PI,220345
14575,2020,PI,220350
14550,2021,PI,220350
4930,2020,PI,220360
4943,2021,PI,220360
39848,2020,PI,220370
39953,2021,PI,220370
5319,2020,PI,220375
5330,2021,PI,220375
4462,2020,PI,220380
4461,2021,PI,220380
2560,2020,PI,220385
2561,2021,PI,220385
60025,2020,PI,220390
60111,2021,PI,220390
5347,2020,PI,220400
5345,2021,PI,220400
4323,2020,PI,220410
4300,2021,PI,220410
3200,2020,PI,220415
3216,2021,PI,220415
9372,2020,PI,220420
9423,2021,PI,220420
11659,2020,PI,220430
11690,2021,PI,220430
5460,2020,PI,220435
5477,2021,PI,220435
10694,2020,PI,220440
10698,2021,PI,220440
10497,2020,PI,220450
10496,2021,PI,220450
4568,2020,PI,220455
4573,2021,PI,220455
3879,2020,PI,220460
3880,2021,PI,220460
9457,2020,PI,220465
9487,2021,PI,220465
15319,2020,PI,220470
15330,2021,PI,220470
9838,2020,PI,220480
9863,2021,PI,220480
8566,2020,PI,220490
8582,2021,PI,220490
11551,2020,PI,220500
11571,2021,PI,220500
11028,2020,PI,220510
11037,2021,PI,220510
5729,2020,PI,220515
5718,2021,PI,220515
19170,2020,PI,220520
19233,2021,PI,220520
4513,2020,PI,220525
4522,2021,PI,220525
4875,2020,PI,220527
4885,2021,PI,220527
4447,2020,PI,220530
4443,2021,PI,220530
3005,2020,PI,220535
3003,2021,PI,220535
14376,2020,PI,220540
14396,2021,PI,220540
5466,2020,PI,220545
5488,2021,PI,220545
39336,2020,PI,220550
39457,2021,PI,220550
5485,2020,PI,220551
5491,2021,PI,220551
5640,2020,PI,220552
5653,2021,PI,220552
4777,2020,PI,220553
4790,2021,PI,220553
2858,2020,PI,220554
2870,2021,PI,220554
8577,2020,PI,220555
8610,2021,PI,220555
4656,2020,PI,220556
4658,2021,PI,220556
6777,2020,PI,220557
6795,2021,PI,220557
4075,2020,PI,220558
4086,2021,PI,220558
5198,2020,PI,220559
5219,2021,PI,220559
5283,2020,PI,220560
5272,2021,PI,220560
30438,2020,PI,220570
30558,2021,PI,220570
25504,2020,PI,220580
25521,2021,PI,220580
8342,2020,PI,220585
8372,2021,PI,220585
5351,2020,PI,220590
5352,2021,PI,220590
8543,2020,PI,220595
8590,2021,PI,220595
4547,2020,PI,220600
4546,2021,PI,220600
6449,2020,PI,220605
6456,2021,PI,220605
10958,2020,PI,220610
10979,2021,PI,220610
33833,2020,PI,220620
33901,2021,PI,220620
1242,2020,PI,220630
1239,2021,PI,220630
6608,2020,PI,220635
6603,2021,PI,220635
10564,2020,PI,220640
10563,2021,PI,220640
7767,2020,PI,220650
7785,2021,PI,220650
10615,2020,PI,220660
10618,2021,PI,220660
4530,2020,PI,220665
4527,2021,PI,220665
6811,2020,PI,220667
6825,2021,PI,220667
9209,2020,PI,220669
9258,2021,PI,220669
7322,2020,PI,220670
7307,2021,PI,220670
8602,2020,PI,220672
8632,2021,PI,220672
4891,2020,PI,220675
4911,2021,PI,220675
8723,2020,PI,220680
8751,2021,PI,220680
6556,2020,PI,220690
6548,2021,PI,220690
3003,2020,PI,220695
3014,2021,PI,220695
37085,2020,PI,220700
37138,2021,PI,220700
2468,2020,PI,220710
2477,2021,PI,220710
6873,2020,PI,220720
6879,2021,PI,220720
4126,2020,PI,220730
4124,2021,PI,220730
3404,2020,PI,220735
3416,2021,PI,220735
5036,2020,PI,220740
5029,2021,PI,220740
14587,2020,PI,220750
14633,2021,PI,220750
3937,2020,PI,220755
3931,2021,PI,220755
10819,2020,PI,220760
10846,2021,PI,220760
153482,2020,PI,220770
153863,2021,PI,220770
4323,2020,PI,220775
4331,2021,PI,220775
6406,2020,PI,220777
6420,2021,PI,220777
4065,2020,PI,220779
4084,2021,PI,220779
20554,2020,PI,220780
20583,2021,PI,220780
3669,2020,PI,220785
3662,2021,PI,220785
38778,2020,PI,220790
38812,2021,PI,220790
2544,2020,PI,220793
2551,2021,PI,220793
4383,2020,PI,220795
4392,2021,PI,220795
78431,2020,PI,220800
78627,2021,PI,220800
12139,2020,PI,220810
12150,2021,PI,220810
18459,2020,PI,220820
18492,2021,PI,220820
28874,2020,PI,220830
28952,2021,PI,220830
63787,2020,PI,220840
63829,2021,PI,220840
12608,2020,PI,220850
12646,2021,PI,220850
2720,2020,PI,220855
2728,2021,PI,220855
3150,2020,PI,220860
3149,2021,PI,220860
9017,2020,PI,220865
9041,2021,PI,220865
8796,2020,PI,220870
8814,2021,PI,220870
17979,2020,PI,220880
17979,2021,PI,220880
4309,2020,PI,220885
4306,2021,PI,220885
4488,2020,PI,220887
4499,2021,PI,220887
7376,2020,PI,220890
7408,2021,PI,220890
6433,2020,PI,220900
6434,2021,PI,220900
6247,2020,PI,220910
6254,2021,PI,220910
4033,2020,PI,220915
4046,2021,PI,220915
6254,2020,PI,220920
6256,2021,PI,220920
5882,2020,PI,220930
5903,2021,PI,220930
4642,2020,PI,220935
4650,2021,PI,220935
5255,2020,PI,220937
5254,2021,PI,220937
6441,2020,PI,220940
6466,2021,PI,220940
2166,2020,PI,220945
2172,2021,PI,220945
3803,2020,PI,220950
3809,2021,PI,220950
4451,2020,PI,220955
4454,2021,PI,220955
2932,2020,PI,220960
2923,2021,PI,220960
5779,2020,PI,220965
5801,2021,PI,220965
6420,2020,PI,220970
6417,2021,PI,220970
3057,2020,PI,220975
3071,2021,PI,220975
5030,2020,PI,220980
5044,2021,PI,220980
4614,2020,PI,220985
4619,2021,PI,220985
6064,2020,PI,220987
6084,2021,PI,220987
6122,2020,PI,220990
6106,2021,PI,220990
4848,2020,PI,220995
4856,2021,PI,220995
8038,2020,PI,220997
8085,2021,PI,220997
20662,2020,PI,221000
20720,2021,PI,221000
5354,2020,PI,221005
5361,2021,PI,221005
3741,2020,PI,221010
3737,2021,PI,221010
6700,2020,PI,221020
6696,2021,PI,221020
6371,2020,PI,221030
6379,2021,PI,221030
4577,2020,PI,221035
4581,2021,PI,221035
2646,2020,PI,221037
2648,2021,PI,221037
2454,2020,PI,221038
2456,2021,PI,221038
3038,2020,PI,221039
3037,2021,PI,221039
17639,2020,PI,221040
17617,2021,PI,221040
14324,2020,PI,221050
14356,2021,PI,221050
34877,2020,PI,221060
35035,2021,PI,221060
3451,2020,PI,221062
3434,2021,PI,221062
4303,2020,PI,221063
4311,2021,PI,221063
10058,2020,PI,221065
10074,2021,PI,221065
14649,2020,PI,221070
14664,2021,PI,221070
12746,2020,PI,221080
12778,2021,PI,221080
4563,2020,PI,221090
4557,2021,PI,221090
6767,2020,PI,221093
6801,2021,PI,221093
2929,2020,PI,221095
2939,2021,PI,221095
2773,2020,PI,221097
2781,2021,PI,221097
868075,2020,PI,221100
871126,2021,PI,221100
44569,2020,PI,221110
44649,2021,PI,221110
21655,2020,PI,221120
21746,2021,PI,221120
20929,2020,PI,221130
20940,2021,PI,221130
4938,2020,PI,221135
4930,2021,PI,221135
4386,2020,PI,221140
4382,2021,PI,221140
3080,2020,PI,221150
3082,2021,PI,221150
2952,2020,PI,221160
2935,2021,PI,221160
4471,2020,PI,221170
4479,2021,PI,221170
11853,2020,CE,230010
11965,2021,CE,230010
15036,2020,CE,230015
15140,2021,CE,230015
63104,2020,CE,230020
63556,2021,CE,230020
54481,2020,CE,230030
54687,2021,CE,230030
17493,2020,CE,230040
17584,2021,CE,230040
11781,2020,CE,230050
11846,2021,CE,230050
7650,2020,CE,230060
7712,2021,CE,230060
17196,2020,CE,230070
16077,2021,CE,230070
43829,2020,CE,230075
44195,2021,CE,230075
7378,2020,CE,230080
7402,2021,CE,230080
14672,2020,CE,230090
14742,2021,CE,230090
80935,2020,CE,230100
81581,2021,CE,230100
74975,2020,CE,230110
75392,2021,CE,230110
26535,2020,CE,230120
26600,2021,CE,230120
10959,2020,CE,230125
10983,2021,CE,230125
21654,2020,CE,230130
21707,2021,CE,230130
11802,2020,CE,230140
11759,2021,CE,230140
7844,2020,CE,230150
7848,2021,CE,230150
23478,2020,CE,230160
23537,2021,CE,230160
24610,2020,CE,230170
24567,2021,CE,230170
6303,2020,CE,230180
6318,2021,CE,230180
18256,2020,CE,230185
18313,2021,CE,230185
61228,2020,CE,230190
61662,2021,CE,230190
22573,2020,CE,230195
22715,2021,CE,230195
22758,2020,CE,230200
22834,2021,CE,230200
15044,2020,CE,230205
15069,2021,CE,230205
35941,2020,CE,230210
36127,2021,CE,230210
53949,2020,CE,230220
54315,2021,CE,230220
32722,2020,CE,230230
32851,2021,CE,230230
54577,2020,CE,230240
54680,2021,CE,230240
49842,2020,CE,230250
50195,2021,CE,230250
63907,2020,CE,230260
64147,2021,CE,230260
27470,2020,CE,230270
27513,2021,CE,230270
77244,2020,CE,230280
77484,2021,CE,230280
17786,2020,CE,230290
17830,2021,CE,230290
22782,2020,CE,230300
23011,2021,CE,230300
18459,2020,CE,230310
18470,2021,CE,230310
26987,2020,CE,230320
27008,2021,CE,230320
18699,2020,CE,230330
18700,2021,CE,230330
17685,2020,CE,230340
17763,2021,CE,230340
72232,2020,CE,230350
72706,2021,CE,230350
20871,2020,CE,230360
21041,2021,CE,230360
10376,2020,CE,230365
10410,2021,CE,230365
365212,2020,CE,230370
368918,2021,CE,230370
25585,2020,CE,230380
25612,2021,CE,230380
13091,2020,CE,230390
13112,2021,CE,230390
13565,2020,CE,230393
13608,2021,CE,230393
20274,2020,CE,230395
20286,2021,CE,230395
23239,2020,CE,230400
23340,2021,CE,230400
75159,2020,CE,230410
75241,2021,CE,230410
133031,2020,CE,230420
133913,2021,CE,230420
18133,2020,CE,230423
18201,2021,CE,230423
24977,2020,CE,230425
25121,2021,CE,230425
9662,2020,CE,230426
9698,2021,CE,230426
7225,2020,CE,230427
7254,2021,CE,230427
54337,2020,CE,230428
55035,2021,CE,230428
19389,2020,CE,230430
19330,2021,CE,230430
24452,2020,CE,230435
24680,2021,CE,230435
2686612,2020,CE,230440
2703391,2021,CE,230440
16631,2020,CE,230445
16776,2021,CE,230445
14134,2020,CE,230450
14195,2021,CE,230450
7694,2020,CE,230460
7767,2021,CE,230460
14407,2020,CE,230465
14415,2021,CE,230465
54962,2020,CE,230470
55170,2021,CE,230470
4814,2020,CE,230480
4784,2021,CE,230480
11144,2020,CE,230490
11219,2021,CE,230490
26290,2020,CE,230495
26508,2021,CE,230495
40784,2020,CE,230500
40921,2021,CE,230500
5132,2020,CE,230510
5073,2021,CE,230510
20053,2020,CE,230520
20126,2021,CE,230520
68529,2020,CE,230523
69688,2021,CE,230523
13369,2020,CE,230526
13385,2021,CE,230526
25082,2020,CE,230530
25165,2021,CE,230530
12629,2020,CE,230533
12730,2021,CE,230533
20060,2020,CE,230535
20183,2021,CE,230535
68162,2020,CE,230540
68303,2021,CE,230540
103074,2020,CE,230550
103633,2021,CE,230550
26187,2020,CE,230560
26196,2021,CE,230560
11596,2020,CE,230565
11597,2021,CE,230565
12485,2020,CE,230570
12507,2021,CE,230570
42058,2020,CE,230580
42148,2021,CE,230580
38114,2020,CE,230590
38064,2021,CE,230590
14326,2020,CE,230600
14351,2021,CE,230600
24305,2020,CE,230610
24450,2021,CE,230610
7866,2020,CE,230620
7904,2021,CE,230620
38325,2020,CE,230625
38661,2021,CE,230625
53067,2020,CE,230630
53448,2021,CE,230630
130539,2020,CE,230640
131687,2021,CE,230640
20520,2020,CE,230650
20653,2021,CE,230650
42215,2020,CE,230655
42595,2021,CE,230655
21836,2020,CE,230660
22018,2021,CE,230660
18147,2020,CE,230670
18133,2021,CE,230670
11492,2020,CE,230680
11580,2021,CE,230680
34636,2020,CE,230690
34592,2021,CE,230690
33834,2020,CE,230700
33960,2021,CE,230700
27181,2020,CE,230710
27187,2021,CE,230710
8130,2020,CE,230720
8150,2021,CE,230720
20087,2020,CE,230725
20351,2021,CE,230725
276264,2020,CE,230730
278264,2021,CE,230730
24892,2020,CE,230740
24949,2021,CE,230740
31492,2020,CE,230750
31476,2021,CE,230750
59890,2020,CE,230760
60232,2021,CE,230760
19864,2020,CE,230763
20031,2021,CE,230763
229458,2020,CE,230765
230986,2021,CE,230765
130346,2020,CE,230770
131677,2021,CE,230770
27595,2020,CE,230780
27822,2021,CE,230780
11321,2020,CE,230790
11407,2021,CE,230790
39044,2020,CE,230800
39341,2021,CE,230800
48168,2020,CE,230810
48370,2021,CE,230810
15185,2020,CE,230820
15309,2021,CE,230820
27462,2020,CE,230830
27413,2021,CE,230830
13142,2020,CE,230835
13129,2021,CE,230835
13894,2020,CE,230837
13965,2021,CE,230837
35480,2020,CE,230840
35566,2021,CE,230840
43858,2020,CE,230850
43917,2021,CE,230850
17249,2020,CE,230860
17264,2021,CE,230860
61738,2020,CE,230870
61590,2021,CE,230870
8779,2020,CE,230880
8833,2021,CE,230880
22685,2020,CE,230890
22830,2021,CE,230890
14549,2020,CE,230900
14561,2021,CE,230900
10941,2020,CE,230910
11056,2021,CE,230910
15684,2020,CE,230920
15798,2021,CE,230920
32408,2020,CE,230930
32487,2021,CE,230930
28673,2020,CE,230940
28737,2021,CE,230940
25833,2020,CE,230945
25958,2021,CE,230945
21384,2020,CE,230950
21342,2021,CE,230950
73188,2020,CE,230960
74145,2021,CE,230960
84554,2020,CE,230970
85647,2021,CE,230970
12288,2020,CE,230980
12313,2021,CE,230980
6549,2020,CE,230990
6565,2021,CE,230990
9422,2020,CE,231000
9458,2021,CE,231000
13439,2020,CE,231010
13553,2021,CE,231010
35304,2020,CE,231020
35526,2021,CE,231020
32992,2020,CE,231025
33232,2021,CE,231025
31455,2020,CE,231030
31391,2021,CE,231030
12252,2020,CE,231040
12276,2021,CE,231040
43309,2020,CE,231050
43359,2021,CE,231050
9143,2020,CE,231060
9207,2021,CE,231060
37900,2020,CE,231070
38045,2021,CE,231070
16331,2020,CE,231080
16356,2021,CE,231080
20769,2020,CE,231085
20964,2021,CE,231085
17086,2020,CE,231090
17210,2021,CE,231090
11001,2020,CE,231095
11052,2021,CE,231095
12347,2020,CE,231100
12358,2021,CE,231100
14958,2020,CE,231110
14920,2021,CE,231110
11106,2020,CE,231120
11165,2021,CE,231120
6437,2020,CE,231123
6455,2021,CE,231123
21166,2020,CE,231126
21246,2021,CE,231126
88321,2020,CE,231130
88899,2021,CE,231130
16147,2020,CE,231135
16116,2021,CE,231135
81778,2020,CE,231140
82455,2021,CE,231140
22293,2020,CE,231150
22432,2021,CE,231150
29146,2020,CE,231160
29238,2021,CE,231160
18385,2020,CE,231170
18279,2021,CE,231170
78882,2020,CE,231180
79550,2021,CE,231180
15788,2020,CE,231190
15757,2021,CE,231190
16635,2020,CE,231195
16714,2021,CE,231195
32654,2020,CE,231200
32851,2021,CE,231200
17712,2020,CE,231210
17726,2021,CE,231210
43711,2020,CE,231220
43719,2021,CE,231220
48131,2020,CE,231230
48354,2021,CE,231230
48869,2020,CE,231240
49306,2021,CE,231240
7601,2020,CE,231250
7557,2021,CE,231250
13044,2020,CE,231260
13086,2021,CE,231260
25456,2020,CE,231270
25418,2021,CE,231270
7691,2020,CE,231280
7758,2021,CE,231280
210711,2020,CE,231290
212437,2021,CE,231290
18357,2020,CE,231300
18389,2021,CE,231300
30807,2020,CE,231310
32079,2021,CE,231310
26225,2020,CE,231320
26199,2021,CE,231320
8573,2020,CE,231325
8555,2021,CE,231325
59062,2020,CE,231330
59259,2021,CE,231330
19371,2020,CE,231335
19551,2021,CE,231335
76537,2020,CE,231340
77111,2021,CE,231340
56291,2020,CE,231350
56653,2021,CE,231350
16431,2020,CE,231355
16588,2021,CE,231355
35047,2020,CE,231360
35295,2021,CE,231360
7736,2020,CE,231370
7740,2021,CE,231370
19903,2020,CE,231375
19976,2021,CE,231375
22040,2020,CE,231380
22223,2021,CE,231380
13915,2020,CE,231390
13988,2021,CE,231390
18471,2020,CE,231395
18520,2021,CE,231395
40903,2020,CE,231400
41078,2021,CE,231400
61410,2020,CE,231410
61916,2021,CE,231410
11121,2020,RN,240010
11106,2021,RN,240010
58384,2020,RN,240020
58743,2021,RN,240020
11029,2020,RN,240030
11024,2021,RN,240030
3272,2020,RN,240040
3293,2021,RN,240040
13553,2020,RN,240050
13529,2021,RN,240050
4710,2020,RN,240060
4685,2021,RN,240060
14728,2020,RN,240070
14923,2021,RN,240070
11705,2020,RN,240080
11695,2021,RN,240080
7154,2020,RN,240090
7162,2021,RN,240090
35874,2020,RN,240100
35904,2021,RN,240100
27967,2020,RN,240110
28156,2021,RN,240110
